	Ctgf_tdTpositive_cell_2	Ctgf_tdTpositive_cell_4	Ctgf_tdTpositive_cell_5	Ctgf_tdTpositive_cell_6	Ctgf_tdTpositive_cell_7	Ctgf_tdTpositive_cell_8	Ctgf_tdTpositive_cell_10	Ndnf_tdTpositive_cell_3	Ndnf_tdTpositive_cell_4	Ndnf_tdTpositive_cell_5	Ndnf_tdTpositive_cell_6	Ndnf_tdTpositive_cell_8	Ndnf_tdTpositive_cell_9	Ndnf_tdTpositive_cell_12	Ndnf_tdTpositive_cell_20	Ndnf_tdTpositive_cell_21	Nkx2.1_tdTpositive_cell_4	Nkx2.1_tdTpositive_cell_9	Nkx2.1_tdTpositive_cell_11	Nkx2.1_tdTpositive_cell_13	Nkx2.1_tdTpositive_cell_17	Nkx2.1_tdTpositive_cell_23	Nos1_tdTpositive_cell_1	Nos1_tdTpositive_cell_54	Nos1_tdTpositive_cell_66	Nos1_tdTpositive_cell_73	Nr5a1_tdTpositive_cell_21	Nr5a1_tdTpositive_cell_51	Ntsr1_tdTnegative_cell_28	Ntsr1_tdTnegative_cell_29	Ntsr1_tdTnegative_cell_56	PvalbF.Gad2_tdTpositive_cell_3	PvalbF.Gad2_tdTpositive_cell_12	PvalbF.Gad2_tdTpositive_cell_17	PvalbF.Gad2_tdTpositive_cell_25	PvalbF.Gad2_tdTpositive_cell_28	PvalbF.Gad2_tdTpositive_cell_29	PvalbF.Gad2_tdTpositive_cell_31	PvalbF.Gad2_tdTpositive_cell_33	PvalbF.Gad2_tdTpositive_cell_35	PvalbF.Gad2_tdTpositive_cell_36	PvalbF.Gad2_tdTpositive_cell_38	PvalbF.Gad2_tdTpositive_cell_88	PvalbF.Gad2_tdTpositive_cell_89	PvalbF.Gad2_tdTpositive_cell_90	PvalbF.Gad2_tdTpositive_cell_91	PvalbF.Gad2_tdTpositive_cell_92	Rbp4_tdTpositive_cell_165	Rbp4_tdTpositive_cell_174	Scnn1a.Tg3_tdTpositive_cell_102	Ntsr1_tdTpos_100cell_1	Ntsr1_tdTpos_100cell_2	Ntsr1_tdTpos_100cell_3	Rbp4_CTX_250ng_1	Rbp4_CTX_250ng_2	Trib2_CTX_250ng_1
Osbpl3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.06	0.1	47.62	13.1	77.57	0.18	0.0	17.42	0.0	48.57	0.69	0.78	0.0	6.06	0.48	110.21	21.71	68.57	124.45	5.45	39.63	14.8	0.27	6.84	38.11	51.08	0.03	0.0	4.3	21.39	0.49	12.39	1.22	4.2	8.9	6.25	9.31	17.31	16.32	17.22
Osbpl8	2.64	1.16	1.08	0.48	0.65	1.11	57.01	1.09	25.13	0.28	2.49	0.05	0.08	7.81	0.0	1.12	7.2	8.73	13.75	23.43	73.36	9.79	2.23	44.85	1.09	4.15	1.46	41.74	15.77	1.58	3.22	9.14	131.68	1.98	53.42	7.52	20.25	17.42	17.02	0.89	7.09	31.43	0.93	5.1	10.37	46.6	44.05	73.02	10.88	1.3	14.5	16.78	14.22	55.34	47.72	52.54
Ostn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.16
Pars2	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.58	0.0	0.0	0.0	0.0	0.0	0.0	55.7	0.0	0.0	0.0	0.47	109.62	0.52	0.0	0.0	0.0	0.0	21.65	0.16	0.16	29.06	0.0	0.0	0.0	0.0	0.0	0.0	0.47	0.0	0.0	9.15	10.4	5.33	6.66	7.36	7.93
Pcbd1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.52	0.0	0.0	0.0	0.0	0.0	0.0	129.26	90.91	0.0	0.0	78.01	0.57	0.0	76.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.42	0.0	0.0	0.0	1.34	0.45	7.56	8.66	7.67
Pcdha2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.19	1.63	1.11	0.0	0.0	0.0	0.0	0.0	7.34	0.37	0.0	0.0	0.0	0.0	94.93	3.21	0.0	0.0	0.0	1.78	0.29	0.0	0.0	7.14	3.59	0.0	0.88	0.0	0.0	0.16	1.2	0.0	0.0	3.78	1.86	0.65	3.14	3.64	2.8
Pcdhb8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.31	0.0	0.0	0.0	0.0	80.84	0.0	0.0	0.0	0.0	0.0	6.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66	1.93	2.66	2.35	2.45	1.63
Pigl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.96	0.0	0.0	0.0	0.29	5.39	0.0	18.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.53	0.0	0.0	2.92	9.69	5.31	8.28	9.45	10.17
Pigy	0.0	0.0	0.0	0.06	0.0	0.08	0.0	0.01	0.0	0.0	0.0	10.18	0.0	0.0	27.48	0.0	12.95	0.0	26.34	0.0	8.0	0.0	0.0	0.0	0.09	0.11	0.12	0.17	0.0	0.0	0.0	1.33	66.29	1.1	21.72	0.07	4.1	1.84	0.06	0.26	0.37	0.1	11.13	0.02	0.1	0.12	9.98	9.28	1.12	0.12	0.0	4.47	4.17	8.55	9.34	8.12
Pikfyve	1.17	0.0	0.04	0.0	0.03	0.0	0.0	0.0	0.0	0.2	0.04	0.0	0.04	0.21	0.0	0.0	9.01	2.35	4.23	19.66	8.47	0.28	0.0	0.07	0.01	20.2	0.15	1.41	0.0	0.0	0.42	75.67	8.55	11.68	22.47	33.21	0.26	8.28	11.72	15.46	0.36	13.32	11.02	0.15	3.69	20.04	47.2	10.58	1.75	3.87	10.79	6.39	4.56	15.1	13.83	15.83
Pole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81	0.74	1.08
Prmt1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.07	0.0	0.0	0.0	6.02	0.0	0.0	0.0	591.83	23.66	58.48	0.77	77.69	95.62	55.4	1.45	69.5	0.16	0.0	2.23	0.44	0.0	0.0	1.08	149.49	1.19	65.51	2.17	52.27	1.12	8.61	0.36	5.27	45.89	8.28	2.32	79.46	2.63	38.1	53.2	9.92	4.89	0.92	17.5	12.92	16.57	84.39	92.37	87.72
Psmg1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.06	47.05	45.13	0.0	0.0	0.0	0.0	0.17	2.09	0.0	0.0	0.0	0.0	0.0	171.68	0.0	0.0	0.0	90.75	0.0	16.27	0.0	0.0	5.63	0.66	0.24	0.6	0.0	0.0	0.0	19.39	0.0	0.62	4.41	6.9	10.26	23.19	23.7	18.76
Pstpip2	0.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.3	0.0	0.03	0.0	0.74	0.3	0.0	0.71	0.0	0.0	0.0	0.17	0.87	0.27	0.0	0.0	0.0	1.4	0.0	54.79	0.13	0.0	0.0	0.0	0.2	0.0	34.46	1.69	0.0	0.41	0.32	0.3	0.0	0.15	0.21	2.42	0.83	5.74	7.63	7.87	10.71	9.29	8.46
Ptgs1	0.15	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	12.81	0.0	0.14	35.27	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.44	0.47	0.0	0.37	0.0	121.05	9.36	0.18	116.04	0.0	0.31	0.12	0.0	39.8	0.0	0.0	0.0	0.1	0.0	1.4	0.25	0.0	0.04	1.14	0.0	0.6	12.29	11.35	12.66
Ptpn5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.39	51.74	31.43	14.4	21.99	74.16	0.0	0.13	1.08	20.7	138.29	1.23	0.0	0.0	1.73	17.26	74.69	46.5	23.91	29.33	0.94	90.11	14.32	29.23	42.53	0.0	64.6	1.83	0.25	16.14	141.97	126.47	7.08	24.86	117.74	98.86	93.99	171.91	176.6	181.66
Rap1gds1	0.0	0.0	4.2	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	12.42	0.0	0.0	0.0	0.0	62.15	29.62	1.18	48.41	132.61	20.23	0.13	0.11	0.09	1.96	65.41	5.84	0.19	0.38	1.19	379.44	102.61	77.62	51.19	44.75	36.16	78.93	22.82	141.7	77.57	149.79	4.83	123.71	60.03	0.05	34.75	82.22	15.34	71.59	163.34	241.35	252.04	284.57	290.45	264.54
Rhbdl3	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.16	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.57	0.0	0.17	0.0	0.0	0.0	32.8	0.0	0.14	0.0	0.38	0.12	0.0	0.09	4.66	0.0	14.74	0.04	0.0	0.04	21.27	0.49	0.0	0.28	0.08	0.0	0.0	14.12	14.55	14.45
Rhebl1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.87	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	4.36	0.0	0.0	0.0	147.43	0.0	0.0	0.0	0.0	0.0	19.03	85.45	0.0	18.42	0.0	0.0	0.0	0.0	0.0	0.88	6.8	0.0	0.12	31.37	43.73	27.66	8.11	8.81	8.03
Rnft2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	1.8	0.0	38.43	7.87	0.0	0.0	0.0	0.0	2.25	42.04	0.0	0.0	0.0	0.0	0.0	41.84	0.11	3.74	31.83	0.11	2.31	0.0	0.0	6.65	0.57	0.1	0.0	31.57	0.04	0.12	1.38	6.81	0.03	5.52	7.15	5.89	58.46	59.35	61.39
Rragc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.25	23.06	32.81	0.86	1.02	0.0	0.0	2.01	0.0	3.23	0.0	78.77	0.0	0.0	0.0	230.05	4.0	0.0	0.0	55.22	0.0	13.53	0.0	0.0	47.3	99.96	0.35	0.11	188.64	0.06	18.5	24.77	0.0	3.33	20.86	9.65	13.22	68.22	72.12	68.72
Scrn1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9	72.07	0.22	75.31	21.88	0.0	0.0	0.0	0.0	187.88	6.93	0.0	0.0	0.0	2.99	337.29	96.6	102.45	56.89	20.4	0.54	32.34	14.28	32.08	52.1	0.0	0.13	79.26	73.88	27.35	34.55	30.88	67.87	0.58	83.43	75.84	88.18	181.86	175.57	170.49
Sh2d5	0.0	0.0	0.0	0.08	1.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.25	44.66	15.0	37.63	14.31	0.0	0.0	0.0	0.23	13.14	43.46	1.9	0.22	0.19	0.34	15.04	20.19	9.42	0.0	28.12	7.27	17.62	1.23	0.45	7.43	0.0	0.07	0.37	11.39	1.06	10.94	19.72	4.36	8.58	22.38	33.21	27.02	82.4	82.0	81.33
Skint7	0.0	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.39	0.0	0.0	0.0	0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.08	0.0	0.05	0.0	0.15	0.0	0.2	0.0	0.0	0.0	0.06	0.0	0.06
Slc25a19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99	1.02	0.0	84.37	0.0	0.0	0.0	0.0	0.0	0.0	61.36	81.83	0.0	0.0	0.47	167.75	120.68	67.36	0.0	57.37	0.21	33.43	0.0	50.47	75.11	0.0	0.3	0.19	21.72	11.11	47.66	27.31	1.05	0.26	43.07	58.38	46.67	38.53	38.58	36.74
Slc26a6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	32.04	11.88	0.0	0.0	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.11	0.0	1.39	0.89	5.11	6.24	5.68
Slc35e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.76	11.34	5.43	47.48	32.97	13.83	0.81	0.0	0.0	0.0	0.0	0.31	1.36	0.0	0.0	0.0	79.9	24.98	0.0	0.0	0.0	14.35	2.22	16.1	0.0	0.0	9.0	7.5	0.0	1.54	17.71	6.81	0.0	38.99	7.84	15.54	10.02	26.84	28.01	27.12
Slco6d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Slit3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.1	4.93	2.81	0.0	0.0	0.0	0.0	43.1	4.67	0.0	3.77	0.66	5.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.75	0.26	1.59	0.0	0.0	0.18	0.68	1.45	25.89	25.15	27.05
Snora61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02
Snord17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06	0.5	0.55
Sox1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.3	0.0	0.0	0.0	0.0	4.69	1.08	8.42	0.44	10.21	0.0	7.67	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.97	11.51	9.9
Sytl5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.3	0.0	69.21	28.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	6.78	0.0	0.0	0.0	0.0	0.0	4.17	2.75	4.22
Tasp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.03	24.05	3.05	0.0	0.63	0.0	28.68	0.0	0.0	0.0	188.43	0.0	0.0	0.0	175.49	0.0	180.12	0.0	0.0	0.0	0.68	33.44	0.0	0.0	35.52	0.0	0.11	0.27	0.0	0.16	0.08	5.46	0.56	0.28	39.12	38.16	37.11	21.82	22.18	21.01
Tbck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96	0.0	0.0	0.0	0.0	0.0	0.0	19.06	0.33	0.0	0.0	0.0	0.0	28.76	0.0	6.37	0.0	0.15	17.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	1.04	0.0	0.09	0.35	0.11	2.44	12.61	11.99	13.82
Thap6	0.67	3.58	0.68	0.0	0.0	0.28	0.51	0.05	0.0	0.36	0.84	0.57	0.0	0.35	0.0	0.39	0.97	0.59	0.54	0.18	0.0	1.03	1.26	0.54	0.38	2.77	0.49	0.78	1.34	0.0	2.13	45.32	1.49	7.08	1.0	0.44	0.39	0.39	0.39	0.13	0.98	2.05	0.85	0.42	0.24	0.93	1.21	0.66	9.54	0.31	1.32	0.69	0.57	2.34	2.42	2.02
Thoc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.52	0.29	65.41	34.64	60.47	101.53	0.0	6.33	0.0	2.44	0.0	0.0	0.0	0.0	1.89	15.81	144.76	0.0	0.24	0.0	0.0	16.84	0.0	0.0	0.0	0.0	0.72	0.45	0.12	0.37	0.08	6.17	0.0	0.86	44.54	58.17	53.55	33.57	32.99	32.59
Tmco6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21	0.0	0.0	0.0	0.0	0.0	41.21	0.2	0.0	1.0	0.0	10.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.07	0.66	0.0	2.33	2.11	1.93	13.84	11.87	13.23
Tmeff2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.18	0.0	111.73	105.24	0.0	5.5	0.14	0.0	0.05	3.24	26.45	0.0	0.0	0.0	0.94	159.44	149.36	45.39	3.79	0.0	33.28	40.2	0.0	69.24	0.0	0.0	0.07	0.13	0.0	0.15	1.43	32.75	78.23	0.18	34.71	92.6	116.44	52.76	55.44	53.07
Tmem106b	0.0	136.66	0.0	0.0	0.0	0.0	0.0	12.47	78.45	0.0	0.07	0.0	0.0	0.0	0.0	0.0	41.73	0.05	22.35	111.25	78.18	0.0	14.43	1.7	0.0	72.8	26.14	11.24	15.98	0.0	3.41	211.84	0.0	36.89	16.5	37.69	1.39	19.68	29.28	3.69	9.07	62.78	41.35	11.49	44.08	26.23	22.95	45.03	0.0	40.52	27.72	19.96	17.77	84.23	75.31	81.91
Tmem165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57	33.6	0.0	18.95	58.89	0.0	103.4	0.0	0.0	0.0	0.0	0.0	0.35	0.0	205.03	0.0	0.0	0.0	0.76	15.73	6.1	27.99	16.79	0.44	3.31	45.02	1.54	0.0	170.52	26.94	11.58	0.0	0.31	9.53	8.79	5.55	31.05	35.36	33.4
Trib3	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.91	0.7
Trnau1ap	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.82	0.0	1.58	36.91	6.02	0.0	1.35	6.53	0.0	0.0	0.0	0.0	148.09	0.0	0.0	0.0	0.0	0.0	1.61	0.0	0.0	0.0	0.0	34.48	0.0	33.76	0.0	46.95	11.57	0.0	0.0	1.64	6.91	8.24	23.42	24.08	23.63
Trpt1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.73	66.76	43.58	51.38	118.19	0.0	35.66	0.0	0.0	36.43	0.0	1.61	0.0	0.0	0.0	150.16	0.62	0.0	9.03	0.0	57.55	17.87	0.0	81.38	1.31	0.0	66.35	0.91	40.58	52.56	0.0	4.42	1.27	0.94	14.7	20.95	13.97	16.8	14.99	14.89
Ubxn10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.0	0.0	1.11	1.27	1.15
Uhmk1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.84	0.0	0.0	0.0	0.0	59.28	0.0	0.0	4.64	2.85	5.48	0.0	0.0	22.48	0.0	0.0	0.0	0.0	0.08	0.0	18.43	0.0	0.0	1.26	2.57	2.07	88.22	83.8	88.49
Unc13a	0.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.17	4.15	4.26	1.43	4.6	7.3	0.0	0.0	0.04	17.28	8.86	16.09	0.0	0.08	0.13	1.73	9.3	0.69	8.44	2.13	1.0	3.87	8.22	4.3	7.68	4.92	2.31	8.48	3.09	18.01	7.01	16.25	18.16	2.89	14.56	13.86	12.99	173.28	162.24	184.32
Unc80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.69	12.37	24.19	8.45	19.35	4.1	0.0	0.0	0.0	15.93	25.2	14.06	0.0	0.0	0.46	56.2	48.23	27.0	37.73	25.29	15.8	38.55	14.12	4.07	39.17	27.52	48.24	11.55	37.51	102.8	13.79	29.59	380.76	70.98	26.78	23.98	25.88	84.37	69.19	87.32
Vat1	0.0	0.0	4.23	0.0	0.0	0.0	0.0	0.0	15.51	0.0	0.0	0.11	0.0	0.0	0.0	0.0	2.09	0.0	1.94	1.63	6.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.85	0.0	0.0	1.16	4.33	0.0	0.0	0.0	5.32	0.45	0.0	12.0	0.05	0.0	0.06	13.64	0.0	0.0	0.11	0.0	0.0	0.13	25.86	30.28	27.81
Wdr19	0.0	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.61	0.0	3.04	0.0	0.0	0.0	0.0	0.39	0.0	0.09	0.0	0.56	0.35	3.53	0.0	0.0	0.0	0.0	26.7	0.0	0.0	0.0	0.0	0.1	0.08	0.08	3.24	0.28	11.59	2.44	0.35	0.0	0.85	5.31	0.0	0.2	4.17	5.19	4.77	15.07	14.51	14.8
Zbtb39	0.0	0.43	0.07	0.0	0.0	0.21	0.0	0.0	0.0	0.08	0.07	0.0	0.0	0.0	0.0	0.0	0.4	0.55	0.39	0.0	0.91	1.92	0.0	0.0	0.0	0.0	0.27	0.0	0.01	0.0	0.0	4.91	12.76	0.0	0.1	0.48	0.0	0.26	0.06	0.0	0.2	0.46	0.0	0.03	0.05	0.02	0.17	0.61	0.83	0.03	0.1	0.18	0.2	5.26	5.59	5.13
Zbtb45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.69	0.0	0.0	1.88	0.0	0.0	0.0	0.0	0.0	4.88	1.02	0.0	0.0	0.0	0.0	0.0	38.59	0.0	0.0	0.0	0.0	5.59	0.0	0.0	0.0	0.0	0.0	1.95	0.0	5.94	0.0	0.37	0.0	0.84	2.24	1.78	0.98	23.88	26.56	24.8
Zc3hav1l	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.11	0.0	0.12	0.0	0.0	0.0	0.44	0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.09	0.07	0.0	0.02	0.0	0.05	0.03	0.0	0.0	0.14	0.0	4.62	0.0	0.0	0.1	0.0	1.66	0.0	0.05	0.06	0.31	0.09	0.07	0.0	0.07	0.22	0.11	0.51	0.07	0.04	0.16	1.36	3.21	3.49	2.96
Zfp213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39	0.0	0.0	0.0	6.25	0.0	0.48	0.0	0.0	1.0	0.0	0.26	6.9	8.07	7.7
Zfp219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39	0.0	0.0	1.13	0.0	23.8	0.0	1.14	0.0	0.0	1.24	0.0	1.27	0.59	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.25	25.16	25.68	28.56
Zfp251	0.0	34.93	0.0	0.0	0.0	0.0	0.28	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.43	0.0	0.0	49.72	0.0	0.66	0.0	0.0	0.0	0.14	0.09	36.84	0.0	0.38	1.19	180.12	0.0	0.0	0.0	31.67	0.0	16.89	0.0	0.0	0.0	0.0	0.13	30.85	0.0	5.71	0.0	6.55	0.0	0.25	4.41	5.67	2.66	33.1	36.63	33.01
