	Calb2_tdTpositive_cell_3	Calb2_tdTpositive_cell_8	Chrna2_tdTpositive_cell_58	Cux2_tdTpositive_cell_3	Cux2_tdTpositive_cell_8	Cux2_tdTpositive_cell_15	Cux2_tdTpositive_cell_50	Cux2_tdTpositive_cell_51	Cux2_tdTpositive_cell_56	Cux2_tdTpositive_cell_65	Cux2_tdTpositive_cell_69	Nr5a1_tdTpositive_cell_3	Nr5a1_tdTpositive_cell_4	Nr5a1_tdTpositive_cell_9	Nr5a1_tdTpositive_cell_11	Nr5a1_tdTpositive_cell_14	Nr5a1_tdTpositive_cell_26	Nr5a1_tdTpositive_cell_33	Nr5a1_tdTpositive_cell_37	Nr5a1_tdTpositive_cell_38	Nr5a1_tdTpositive_cell_41	Nr5a1_tdTpositive_cell_43	Ntsr1_tdTpositive_cell_4	Ntsr1_tdTpositive_cell_9	Ntsr1_tdTpositive_cell_27	Ntsr1_tdTpositive_cell_38	Rbp4_tdTpositive_cell_1	Rbp4_tdTpositive_cell_3	Rbp4_tdTpositive_cell_16	Rbp4_tdTpositive_cell_25	Rbp4_tdTpositive_cell_62	Rbp4_tdTpositive_cell_65	Rbp4_tdTpositive_cell_116	Rbp4_tdTpositive_cell_150	Rbp4_tdTpositive_cell_171	Rorb_tdTpositive_cell_3	Rorb_tdTpositive_cell_11	Rorb_tdTpositive_cell_36	Rorb_tdTpositive_cell_38	Rorb_tdTpositive_cell_40	Scnn1a.Tg3_tdTpositive_cell_7	Scnn1a.Tg3_tdTpositive_cell_44	Scnn1a.Tg3_tdTpositive_cell_62	Scnn1a.Tg3_tdTpositive_cell_66	Scnn1a.Tg3_tdTpositive_cell_72	Scnn1a.Tg3_tdTpositive_cell_85	Scnn1a.Tg3_tdTpositive_cell_97	Sst_tdTpositive_cell_27	Ntsr1_tdTpos_100cell_1	Ntsr1_tdTpos_100cell_2	Ntsr1_tdTpos_100cell_3	Rbp4_CTX_250ng_1	Rbp4_CTX_250ng_2	Trib2_CTX_250ng_1
Paqr4	0.0	0.0	0.0	0.0	0.0	113.15	0.0	0.0	1.53	0.0	10.69	0.0	1.41	0.88	0.0	0.16	15.55	0.0	0.0	0.0	0.0	20.73	23.91	0.0	0.0	35.11	66.93	0.0	0.0	0.0	0.25	11.51	0.22	1.99	0.0	0.62	0.0	0.04	17.29	3.89	0.0	35.02	0.0	0.0	0.0	0.0	0.11	0.12	5.96	5.14	7.08	56.06	56.39	58.59
Pcbp4	0.0	33.44	0.0	0.05	19.85	116.62	0.0	0.66	0.0	52.77	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.1	0.46	0.0	0.2	0.0	0.0	0.0	0.0	0.22	0.0	0.0	0.0	3.11	0.0	0.0	0.0	1.46	0.0	0.0	0.0	0.0	0.36	0.06	0.33	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1.53	0.17	124.72	143.46	138.57
Pcdhb18	0.0	0.0	0.0	5.14	0.04	97.45	0.0	0.0	37.33	0.09	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	3.08	0.0	0.0	0.0	0.0	2.83	3.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06	1.42	2.12	4.13	4.15	4.47
Pcdhgc5	163.37	187.02	182.4	35.4	87.95	234.41	28.61	0.51	272.32	8.1	74.06	54.56	12.68	28.81	149.09	113.18	70.34	86.36	112.96	20.95	5.07	15.09	93.73	60.83	54.37	50.11	28.59	3.93	26.19	0.0	14.6	0.0	0.0	34.56	5.21	90.51	229.98	0.76	0.3	87.69	38.68	0.0	9.34	50.69	55.97	23.23	96.87	0.0	32.54	52.73	47.68	114.38	115.99	121.96
Pde1b	11.14	0.0	9.25	8.73	0.0	123.81	0.36	0.0	0.0	0.0	33.07	0.0	21.93	0.0	0.0	117.49	0.0	0.0	0.03	0.0	0.0	46.9	79.59	30.25	0.0	0.0	18.79	0.0	26.0	0.16	0.0	0.0	0.0	0.34	0.0	0.0	232.22	10.22	0.0	62.3	0.0	0.0	0.0	0.0	62.63	180.92	0.23	0.1	3.13	7.56	3.29	245.53	258.71	247.87
Pdgfa	0.0	65.34	0.0	0.0	0.0	69.19	16.06	0.0	0.0	22.02	0.0	0.0	0.0	2.25	0.0	0.0	20.95	0.0	0.0	15.73	0.0	7.52	8.43	28.25	0.0	0.0	3.2	0.0	0.0	3.23	3.21	1.82	0.0	0.0	4.31	0.27	0.0	3.68	0.0	3.71	1.38	0.0	0.0	0.0	0.0	0.0	0.83	1.54	8.52	8.07	8.5	44.95	52.18	46.09
Pds5a	0.0	0.0	0.0	0.0	13.26	58.61	17.99	0.0	0.0	0.0	0.0	0.27	1.16	0.0	0.0	14.3	0.0	17.96	30.15	0.56	0.16	0.0	4.76	0.0	0.0	54.37	1.34	0.0	0.0	13.81	7.29	0.0	1.08	0.0	8.91	0.0	0.0	15.75	0.0	0.0	2.73	0.0	0.0	22.18	30.58	0.0	0.13	24.31	3.79	5.27	6.57	32.45	26.8	30.27
Per2	0.0	1.1	33.48	0.0	0.0	62.68	0.0	0.0	0.0	0.07	0.0	0.61	28.12	4.61	0.0	0.0	6.44	15.16	0.02	0.0	0.03	0.0	11.13	0.0	0.0	0.0	0.0	0.0	0.07	0.15	0.0	0.65	0.0	0.08	0.0	0.0	34.2	0.0	0.59	0.04	0.0	61.51	0.0	6.86	0.0	6.12	0.0	0.0	4.14	4.08	4.35	20.12	18.62	13.79
Pex10	0.0	0.0	0.0	0.07	0.0	16.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	22.81	0.0	0.0	0.0	0.0	0.0	0.17	81.43	0.0	0.0	0.0	0.0	0.07	0.0	0.07	0.0	0.13	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.19	7.35	3.6	8.77	13.24	15.52	14.23
Phf2	0.0	0.08	0.0	1.22	0.0	15.46	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.14	0.03	0.0	0.09	0.0	20.68	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22	0.65	0.65	25.4	26.09	28.47
Pitpnm3	0.0	24.81	0.0	0.0	0.0	47.72	0.0	0.0	0.0	0.19	23.78	0.0	15.19	48.36	0.0	0.0	0.07	0.0	49.13	0.16	0.05	0.0	1.85	0.0	0.15	8.78	0.0	2.07	0.0	0.0	29.15	0.0	0.0	32.06	0.0	0.04	0.0	8.58	35.97	0.0	26.11	6.41	20.59	0.0	0.0	0.79	0.65	1.31	2.89	4.01	3.21	51.44	49.9	56.3
Plcb2	0.0	0.0	0.0	0.0	0.0	11.61	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46	0.2	0.53	1.79	1.79	1.67
Pogz	0.1	0.24	22.39	0.03	1.06	112.69	0.0	0.69	0.07	0.0	46.73	4.24	2.69	0.0	24.79	1.33	0.96	0.06	24.89	0.01	0.02	0.77	0.86	1.13	0.04	1.47	0.0	49.86	0.0	12.1	0.24	0.23	32.88	3.56	2.58	31.28	0.61	0.48	0.39	14.37	18.53	0.74	39.85	0.38	2.25	0.0	32.17	1.21	8.62	6.7	8.01	22.11	23.55	22.45
Prkrir	6.91	2.29	5.59	2.3	3.61	121.25	5.3	6.42	4.68	101.97	4.47	142.63	4.67	135.63	4.51	110.99	5.29	4.34	5.95	4.33	57.45	0.49	6.43	42.32	1.24	4.95	9.58	4.77	6.24	3.28	3.66	92.76	5.46	4.65	46.27	8.06	5.04	5.16	4.37	4.33	4.68	31.38	103.97	11.69	5.44	6.7	1.7	103.37	6.31	12.05	15.18	52.49	50.61	46.6
Prmt6	0.0	0.0	1.49	0.0	0.0	78.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97	1.46	0.57	12.67	15.92	14.83
Ptpn14	0.0	0.0	0.0	0.0	0.0	22.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.05	5.09	5.53
Purg	6.47	40.06	72.07	0.0	141.2	149.2	58.54	35.26	0.0	8.48	35.54	0.11	0.0	0.0	0.0	0.0	0.0	0.0	75.52	0.0	85.82	0.0	47.7	29.39	81.65	0.0	145.96	0.0	0.0	0.0	0.0	67.5	84.86	14.31	5.77	72.53	0.0	0.0	3.03	166.48	40.07	1.61	0.0	0.0	0.0	0.0	86.99	35.87	21.5	15.3	18.49	19.43	17.91	21.21
Qsox1	0.0	0.0	85.1	0.0	0.0	140.54	0.0	0.0	0.0	0.0	4.05	1.36	15.75	203.06	0.0	36.21	1.4	3.74	1.62	0.0	0.0	0.0	0.0	0.0	1.72	0.0	1.06	0.0	0.0	0.0	2.99	0.0	131.96	0.0	56.38	0.0	0.0	0.04	22.98	0.98	1.07	0.0	0.0	0.0	0.0	0.0	29.89	49.99	7.07	7.39	7.2	19.22	20.71	19.77
Rbks	0.0	0.0	0.0	0.0	0.0	29.96	0.0	0.0	0.0	0.0	0.0	117.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.42	3.02	1.39	9.49	2.66	3.25	3.36
Rere	0.41	26.65	17.54	1.3	45.31	52.05	0.21	0.09	2.39	21.16	0.0	0.05	0.89	0.0	0.0	0.99	11.63	0.06	21.32	38.92	2.86	0.22	4.65	0.0	0.0	0.05	34.17	0.0	0.0	2.4	10.34	18.45	0.07	1.85	0.73	0.1	0.0	0.48	0.01	0.13	41.11	0.0	35.96	0.0	0.0	0.0	11.33	6.23	4.89	6.28	5.24	54.44	55.48	56.56
Rgs9	0.0	0.0	0.0	0.0	0.0	20.46	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.12	0.04	0.0	0.0	0.0	72.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	62.57	6.39	5.61	2.48	95.2	92.99	88.16
Rps6ka3	0.0	0.0	0.0	0.05	0.0	264.12	7.84	0.0	0.0	94.18	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0.0	0.0	0.16	0.15	0.0	25.17	0.0	0.0	0.0	2.94	17.52	0.0	3.65	0.57	0.27	0.0	8.33	0.0	0.0	0.0	5.47	3.15	0.0	0.0	0.0	113.74	0.0	0.33	0.0	0.0	0.0	11.74	6.69	5.65	35.0	26.79	33.58
Rrp12	0.0	1.27	0.1	2.19	0.0	105.26	0.0	5.51	0.0	0.0	0.39	18.6	3.57	0.0	0.0	20.89	0.0	0.0	14.47	0.18	0.04	0.0	82.75	0.07	0.6	42.33	0.1	19.08	0.0	1.32	0.0	67.91	0.65	12.37	12.74	0.0	0.0	20.34	0.0	0.0	67.67	0.0	94.56	0.0	2.65	0.49	0.03	6.04	5.21	5.37	4.15	25.79	26.6	27.25
Rundc3a	0.0	6.29	18.35	6.81	3.65	61.95	16.01	18.56	0.0	11.04	26.99	16.11	13.2	87.06	15.09	9.2	0.0	9.15	18.76	0.4	4.91	0.0	6.1	2.58	2.71	0.0	51.49	29.48	18.43	0.12	0.83	12.3	0.18	3.91	5.47	5.03	0.0	15.88	51.92	13.62	12.82	0.0	1.8	0.63	0.0	108.41	9.72	50.12	14.89	16.35	17.15	259.19	288.36	272.51
Sds	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	1.21	1.55	1.96
Sel1l	117.34	50.3	66.78	88.81	2.41	204.67	123.09	9.51	0.0	78.62	0.0	4.54	49.48	10.99	61.23	98.12	58.25	0.0	45.04	13.9	15.38	17.43	66.51	9.42	0.32	56.47	166.48	10.57	23.43	7.55	31.59	6.97	0.0	2.08	4.71	15.86	92.29	12.15	82.11	18.1	87.98	0.1	29.94	0.0	0.45	2.39	59.93	7.63	23.29	21.46	27.4	95.51	89.46	94.55
Sema6d	0.0	0.11	0.92	0.02	0.03	68.37	0.35	0.62	0.52	18.65	0.09	0.09	2.59	0.0	0.0	0.06	0.4	0.14	0.06	0.04	0.33	0.18	0.0	0.43	0.37	0.3	0.11	0.13	0.23	0.05	16.38	0.04	0.0	0.08	0.07	0.47	0.49	0.19	13.0	0.22	0.02	0.2	0.0	62.67	134.18	127.72	0.07	0.12	4.47	5.92	5.08	28.79	27.47	31.61
Sez6l	0.0	5.96	12.12	14.98	31.56	32.56	0.0	0.0	0.0	41.03	0.0	6.14	13.14	0.0	0.0	1.2	14.11	50.44	4.3	17.77	0.08	0.41	41.63	11.18	21.61	0.79	22.69	0.0	0.0	27.76	0.11	30.08	3.97	0.0	3.27	1.23	0.0	16.49	0.04	61.57	16.62	14.55	9.23	0.0	0.0	55.87	0.18	0.0	16.39	17.47	15.52	100.96	101.75	107.49
Sfrp4	0.0	1.14	0.0	131.79	0.0	166.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.59	0.0	0.0	0.0	3.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3	1.78	0.0	2.15	1.86	1.58
Sgpp1	0.0	0.0	0.0	3.4	0.0	107.75	0.0	0.0	0.0	0.13	0.0	1.47	2.25	0.0	0.0	0.0	0.0	0.0	0.36	0.03	2.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.28	0.0	41.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.08	107.68	5.01	6.7	4.06	34.14	35.26	32.71
Sh3pxd2a	0.07	0.0	0.0	0.03	0.0	9.96	0.1	0.0	0.0	0.0	0.0	0.04	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.05	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.01	0.87	0.17	0.39	0.26	19.99	19.21	19.26
Shisa7	0.0	17.97	0.07	0.02	2.71	126.4	0.09	0.0	3.33	4.27	0.0	0.0	0.44	2.3	0.0	0.06	0.0	1.33	5.94	0.01	0.0	0.0	0.13	1.7	0.0	15.25	24.87	0.0	0.0	2.97	0.0	19.17	0.0	9.35	4.39	0.0	3.43	0.05	0.37	0.0	0.02	0.0	0.0	89.39	20.88	0.0	1.41	0.0	13.69	12.17	12.4	75.61	74.19	79.5
Shq1	0.0	0.0	0.0	0.26	2.64	114.7	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.69	0.0	0.0	127.65	0.0	0.23	0.0	14.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	132.36	0.0	0.0	0.0	0.0	0.0	8.31	18.31	9.14	4.19	4.98	3.91
Slc22a21	0.0	0.0	0.0	0.0	0.0	2.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45	1.45	2.21
Slc25a37	3.66	62.26	38.84	0.0	0.0	256.1	1.5	0.0	0.26	0.62	16.14	5.0	68.39	0.88	6.41	0.0	26.29	0.0	0.0	0.0	1.71	0.0	0.0	44.61	0.0	2.06	0.11	39.95	0.1	0.0	39.37	0.0	0.0	0.0	0.0	0.0	36.15	0.0	0.43	2.44	1.38	0.0	4.91	0.45	0.0	4.05	0.03	0.07	4.84	4.6	5.06	23.0	22.03	23.41
Smc2	0.0	0.0	0.08	0.0	0.0	33.02	0.1	0.0	0.0	0.0	15.66	0.0	0.0	0.0	0.0	25.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	23.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	51.69	0.0	0.0	0.0	0.11	7.93	5.1	6.46	5.98	4.54	5.13
Snap25	26182.83	20995.4	20371.44	24880.43	23752.44	18044.41	19832.73	21540.55	25194.29	21404.94	22198.58	24000.2	21827.11	22188.29	20741.69	24648.02	21855.18	22891.51	21740.03	21362.22	21459.53	20866.53	20760.73	21685.06	21261.82	23051.34	20631.7	22470.57	21096.18	21046.1	21550.85	21435.37	22845.02	21696.22	22039.64	21226.95	25542.47	21954.45	22725.47	21280.34	20633.02	20269.24	20576.26	21394.04	19363.42	20672.41	20516.03	21043.71	20846.74	19146.26	18964.09	2513.78	2278.43	1507.97
Solh	0.0	0.0	0.0	0.0	0.0	47.94	10.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31	9.77	7.5	0.0	14.08	0.0	0.0	0.0	11.35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.0	0.27	0.31	0.42	29.12	31.21	32.67
Sox8	0.0	71.26	0.0	0.0	0.0	14.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97	0.0	0.0	0.0	0.0	0.53	0.0	0.22	0.91	7.76	0.0	0.29	0.0	0.0	1.73	0.0	0.0	1.55	4.07	0.0	0.0	0.0	0.0	0.0	0.0	16.73	0.0	0.0	0.0	0.05	0.0	1.79	3.54	2.08	44.76	43.15	32.46
Sp3	21.79	1.24	0.1	1.06	1.16	87.09	0.0	0.0	0.13	50.64	0.0	1.14	0.0	13.22	85.59	0.1	11.27	29.52	49.27	23.02	5.46	0.0	0.0	0.0	18.15	21.45	0.0	0.0	0.0	10.02	41.2	25.83	0.0	0.0	30.74	5.13	0.0	0.0	0.32	14.15	26.88	0.0	10.39	85.26	0.0	16.52	0.0	0.0	17.62	11.49	16.45	33.68	31.73	33.06
Star	0.0	0.04	0.0	0.13	0.0	57.05	0.0	48.92	0.0	0.0	0.0	0.05	0.0	0.0	0.0	28.33	0.11	0.0	6.04	0.0	0.0	0.0	0.12	0.0	0.0	0.0	0.17	0.14	25.22	4.64	0.0	0.11	15.76	0.12	0.0	0.0	0.0	0.0	0.08	0.07	1.1	0.0	35.2	33.49	0.0	0.26	7.66	0.0	0.81	1.37	2.15	5.3	4.89	4.77
Stil	0.0	0.03	0.08	0.02	0.0	55.18	0.0	0.0	0.0	0.08	0.11	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.02	0.0	0.03	0.0	0.06	0.0	0.03	0.13	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.06	0.49	0.4	0.44
Stxbp1	396.76	597.67	528.46	444.22	525.33	842.26	463.29	260.73	750.62	431.93	352.69	117.54	261.44	225.36	400.31	214.07	440.12	138.72	522.98	367.81	396.94	621.59	435.86	302.41	86.5	241.12	378.37	291.51	347.65	169.06	613.16	552.01	563.0	297.91	354.54	304.79	164.82	344.25	311.11	416.92	438.96	549.87	484.89	100.73	451.98	475.32	306.48	155.76	340.21	329.23	344.24	685.86	704.66	673.08
Synj1	165.21	70.58	113.45	48.58	71.07	310.26	62.2	19.61	97.94	80.86	147.69	62.43	146.35	83.71	92.17	164.64	100.63	1.86	159.05	32.35	48.05	56.63	90.96	81.03	16.07	36.05	128.32	154.2	45.28	36.19	119.27	33.74	153.1	25.06	236.02	122.57	113.35	71.05	29.08	110.83	55.69	58.9	76.39	98.21	5.79	171.54	70.49	146.08	87.33	63.65	67.11	186.57	176.61	182.9
Tbc1d20	0.0	0.0	0.0	0.05	0.0	51.36	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	24.34	0.0	0.0	0.0	81.55	23.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.33	0.0	0.0	0.0	0.07	0.0	6.07	1.43	3.62	47.16	46.92	49.79
Tceanc	0.0	3.08	0.0	0.62	0.11	71.92	0.39	0.0	1.22	0.57	0.14	1.25	0.67	0.18	0.31	0.39	0.11	0.0	0.4	0.01	0.54	0.0	0.49	0.56	0.16	0.68	0.35	0.34	2.1	0.74	57.21	0.13	0.14	0.12	0.93	0.13	0.24	0.0	2.24	0.84	0.89	148.37	0.0	0.73	2.72	0.0	0.13	0.0	2.2	0.93	1.19	1.09	1.33	1.36
Tcf7l2	0.0	0.0	0.2	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.31	0.0	0.0	0.0	0.1	0.8	3.47	4.04	4.1
Tdg	0.0	1.73	0.0	0.22	0.0	2.9	2.34	0.0	0.0	0.0	1.88	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.43	0.41	3.6	0.0	0.39	0.0	0.0	0.0	1.37	0.0	0.0	0.0	2.79	0.14	0.0	0.0	0.0	0.08	0.0	0.0	0.04	2.95	66.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.64	1.52	3.08	11.07	16.73	16.91
Tmem116	0.0	0.0	0.0	0.0	0.0	94.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	132.46	0.0	0.0	0.0	0.34	0.0	0.0	0.0	86.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.84	16.23	5.54	3.2	4.12	2.89
Tmem143	0.0	0.0	1.34	0.0	0.0	22.82	0.0	0.0	0.0	10.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.24	0.38	0.0	0.0	0.15	0.0	0.0	0.42	0.0	0.0	0.0	0.88	1.1	0.0	0.0	9.41	0.0	0.0	23.41	0.0	0.11	0.0	2.35	0.0	0.0	0.0	0.0	0.0	0.0	1.38	1.44	1.93	18.4	19.05	18.99
Tmem189	0.0	0.0	1.24	0.0	28.12	21.04	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	1.15	0.16	0.1	0.0	0.0	0.19	0.0	0.0	0.0	0.0	0.0	51.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.48	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	6.05	5.13	2.69	59.64	61.57	62.78
Tnfrsf11b	0.0	0.0	0.0	0.0	0.0	256.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.5	0.0	3.66	1.97	1.85	1.25	1.23
Tnfrsf13c	0.0	0.0	0.0	0.48	0.0	1.88	0.0	0.0	0.0	0.07	0.16	0.83	0.35	0.43	0.0	0.58	0.47	0.0	0.11	0.06	0.2	0.0	0.38	0.0	0.0	0.0	0.58	0.0	0.37	0.0	0.86	0.0	0.0	0.16	0.0	0.0	0.02	0.47	0.0	0.19	0.46	0.32	0.0	0.51	0.0	0.56	0.0	0.05	0.31	0.0	0.0	0.26	0.51	0.8
Tpst2	0.0	0.0	0.0	0.0	0.0	60.92	0.0	0.37	0.0	0.0	0.0	0.1	30.3	171.67	0.0	0.0	0.0	0.0	4.75	0.0	0.0	0.0	0.0	5.74	0.0	0.0	0.0	0.0	0.0	0.0	4.21	12.99	0.0	0.0	0.0	0.0	0.0	0.0	4.32	0.0	0.0	4.54	1.57	0.0	0.0	31.37	7.66	0.0	2.0	1.92	2.52	32.37	33.75	31.49
Trdn	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.1	0.18
Trim30a	0.0	0.04	0.0	0.05	0.06	0.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.13	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	1.31	1.52
Trp53inp2	0.0	0.0	64.36	2.41	52.5	86.16	0.0	0.0	9.68	0.44	6.03	0.0	19.88	0.0	0.0	0.1	6.29	0.0	2.05	0.07	76.03	0.0	6.35	0.0	19.55	0.0	46.42	10.31	0.0	73.14	0.48	0.0	0.0	2.27	3.63	0.0	0.0	9.03	23.52	1.72	8.56	31.25	19.39	0.0	0.0	0.0	0.31	0.0	8.06	21.29	13.42	141.93	139.5	142.37
Ubr7	293.04	0.52	0.0	123.0	0.0	338.57	1.13	0.0	0.0	0.0	0.0	0.06	3.13	0.0	0.0	0.0	118.91	0.0	73.92	10.45	30.83	0.36	71.26	0.1	0.0	0.12	0.14	0.0	7.69	0.0	0.19	112.44	88.76	0.0	0.0	0.0	4.65	0.0	0.03	105.94	0.08	0.0	0.0	1.18	64.47	0.0	0.0	0.0	22.88	14.16	14.18	37.63	37.28	35.69
